Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
2/11/2022 04:00,9.930.631.714,391.796.875,9.999.694.824,-17.109.375,0,0,0,0,0,0,391.796.875,-17.109.375,0
2/11/2022 05:00,9.930.432.129,3.765.625,9.999.694.824,-178.125,0,0,0,0,0,0,3.765.625,-178.125,0
2/11/2022 06:00,9.928.703.003,3.625,9.999.694.824,-1.953.125,6.001.958,4.886.395,2.651.444,353.135,2.453.372,4.598.517,3.625,-1.953.125,24.123.036
2/11/2022 07:00,9.932.504.273,3.5,9.918.365.478,-9.375,2.698.480.296,3.235.037.792,2.395.447.552,2.870.692.963,1.565.250.995,1.821.472.258,3.5,-9.375,1.458.638.186
2/11/2022 08:00,9.936.305.542,3.375,9.837.036.133,1.765.625,5.396.360.397,6.469.586.945,4.790.629.959,5.741.032.791,3.130.256.653,3.642.484.665,3.375,1.765.625,2.917.035.141
2/11/2022 09:00,9.936.992.594,3.333.333.333,8.436.991.374,7.234.375,8.838.730.621,9.916.053.773,7.907.061.006,8.751.710.764,5.874.486.032,5.745.826.721,3.333.333.333,7.234.375,4.703.386.892
2/11/2022 10:00,9.937.679.647,3.291.666.667,7.036.946.614,12.703.125,1.228.110.085,133.625.206,1.102.349.205,1.176.238.874,8.618.715.411,7.849.168.778,3.291.666.667,12.703.125,6.489.738.643
2/11/2022 11:00,9.938.366.699,3.25,5.636.901.855,18.171.875,1.572.347.107,1.680.898.743,141.399.231,1.477.306.671,1.136.294.479,9.952.510.834,3.25,18.171.875,8.276.090.393
2/11/2022 12:00,9.931.712.646,3.4375,4.755.249.023,269.921.875,1.862.355.652,1.903.581.238,184.552.124,1.729.588.013,1.607.353.668,1.218.440.704,3.4375,269.921.875,1.016.684.051
2/11/2022 13:00,992.482.605,3.75,5.184.631.348,145.234.375,2.153.589.172,136.190.094,2.439.487,1.621.235.809,246.634.613,1.114.403.992,3.75,145.234.375,1.115.696.304
2/11/2022 14:00,9.923.700.562,415.625,5.225.524.902,15.171.875,2.232.532.806,1.832.387.543,1.905.514.526,1.818.574.066,2.091.100.616,1.596.677.399,415.625,15.171.875,1.147.678.696
2/11/2022 15:00,992.586.731,45.390.625,5.596.313.477,111.953.125,101.023.735,7.780.964.661,1.001.654.968,7.990.158.844,892.742.157,6.129.838.943,45.390.625,111.953.125,509.473.072
2/11/2022 16:00,9.927.385.254,48.515.625,5.865.783.691,8.828.125,391.432.724,2.967.833.519,3.478.164.673,2.460.762.024,314.178.772,2.260.170.937,48.515.625,8.828.125,1.822.304.611
2/11/2022 17:00,9.930.814.819,50.703.125,7.437.133.789,43.671.875,574.687.481,3.990.556,326.127.648,250.725.806,309.124.827,356.385.022,50.703.125,43.671.875,2.216.106.385
2/11/2022 18:00,9.938.696.289,51.953.125,8.684.692.383,26.171.875,0,0,0,0,0,0,51.953.125,26.171.875,0
2/11/2022 19:00,9.939.386.597,52.265.625,872.833.252,30.859.375,150.049,0,1.325.722,1.177.117,1.226.686,0,52.265.625,30.859.375,5.230.014
2/11/2022 20:00,9.939.031.982,51.953.125,8.464.050.293,2.046.875,150.049,0,1.325.722,1.177.117,6.133.429,0,51.953.125,2.046.875,10.136.757
2/11/2022 21:00,9.938.963.013,51.171.875,931.060.791,1.125,0,0,1.325.722,1.177.117,1.226.686,0,51.171.875,1.125,3.729.525
2/11/2022 22:00,9.941.433.716,5.015.625,9.609.069.824,140.625,0,0,0,0,0,0,5.015.625,140.625,0
2/11/2022 23:00,9.942.896.729,48.984.375,9.790.649.414,2.140.625,0,0,0,0,1.226.686,0,48.984.375,2.140.625,1.226.686
2/12/2022 00:00,9.944.420.166,478.125,9.756.469.727,2.6875,0,0,0,0,1.226.686,0,478.125,2.6875,1.226.686
2/12/2022 01:00,9.955.586.548,4.671.875,9.512.329.102,31.015.625,0,0,1.325.722,1.177.117,1.226.686,0,4.671.875,31.015.625,3.729.525
2/12/2022 02:00,9.969.280.396,45.859.375,9.999.694.824,31.171.875,0,0,1.325.722,1.177.117,1.226.686,0,45.859.375,31.171.875,3.729.525
2/12/2022 03:00,997.723.999,45.234.375,9.999.694.824,22.890.625,0,0,1.325.722,1.177.117,1.226.686,0,45.234.375,22.890.625,3.729.525
2/12/2022 04:00,9.984.480.591,44.765.625,9.999.694.824,15.390.625,0,0,1.325.722,1.177.117,1.226.686,0,44.765.625,15.390.625,3.729.525
2/12/2022 05:00,9.991.760.864,44.140.625,9.999.694.824,1.578.125,0,0,0,0,0,0,44.140.625,1.578.125,0
2/12/2022 06:00,9.999.174.805,434.375,9.988.708.496,13.359.375,9.002.937,4.886.395,2.651.444,2.354.233,2.453.372,3.448.887,434.375,13.359.375,24.797.269
2/12/2022 07:00,1.000.895.569,4.265.625,9.638.671.875,7.890.625,2.092.732.811,1.477.483.082,1.162.128.162,9.601.739.883,1.088.315.582,1.091.572.762,4.265.625,7.890.625,7.872.406.387
2/12/2022 08:00,1.001.788.208,41.953.125,9.100.646.973,3.390.625,6.119.596.481,6.544.186.401,5.040.395.737,5.521.853.638,3.637.614.059,39.028.759,41.953.125,3.390.625,3.076.652.222
2/12/2022 09:00,1.002.550.781,41.328.125,7.088.928.223,57.109.375,967.012.558,1.337.873.535,9.753.218.079,118.611.969,6.377.114.105,7.568.357.086,41.328.125,57.109.375,586.087.471
2/12/2022 10:00,1.003.318.848,4.109.375,589.050.293,146.484.375,1.177.827.759,1.620.460.052,1.157.272.339,1.399.529.266,764.737.854,8.750.907.898,4.109.375,146.484.375,699.491.806
2/12/2022 11:00,1.003.931.274,415.625,5.373.535.156,134.921.875,1.366.239.777,1.698.495.636,1.316.978.149,146.330.307,9.235.320.282,9.105.911.255,415.625,134.921.875,7.679.139.786
2/12/2022 12:00,1.004.232.178,4.296.875,5.294.189.453,118.671.875,3.536.211.853,2.003.677.368,292.503.418,2.224.355.621,3.693.633.728,2.369.804.993,4.296.875,118.671.875,1.675.271.774
2/12/2022 13:00,1.005.064.453,453.125,5.636.901.855,12.3125,1.931.725.006,1.573.165.283,209.894.577,158.802.002,1.727.023.468,1.253.370.056,453.125,12.3125,101.722.496
2/12/2022 14:00,1.005.566.345,478.125,5.817.260.742,78.828.125,2.285.950.012,1.672.365.723,2.159.043.732,1.690.659.485,2.338.521.576,1.607.814.484,478.125,78.828.125,1.175.435.501
2/12/2022 15:00,1.006.106.567,49.921.875,5.804.748.535,60.703.125,1.968.155.975,1.478.520.508,245.180.542,1.782.089.081,2.400.565.033,1.367.696.686,49.921.875,60.703.125,114.488.327
2/12/2022 16:00,1.006.797.607,50.859.375,6.427.001.953,3.796.875,4.330.562.973,2.801.370.239,2.515.160.179,2.027.936.363,2.845.174.789,2.101.177.025,50.859.375,3.796.875,1.662.138.157
2/12/2022 17:00,1.007.605.469,51.328.125,7.295.227.051,22.109.375,976.818.681,659.663.379,471.957.088,37.432.307,475.954.086,641.493.022,51.328.125,22.109.375,3.600.209.326
2/12/2022 18:00,1.008.412.354,51.015.625,8.618.469.238,-3.359.375,0,0,0,1.177.117,0,0,51.015.625,-3.359.375,1.177.117
2/12/2022 19:00,1.009.163.879,503.125,9.262.084.961,-103.125,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,503.125,-103.125,6.379.643
2/12/2022 20:00,1.009.846.802,490.625,9.489.746.094,-1.234.375,150.049,0,1.325.722,1.177.117,2.453.372,1.149.629,490.625,-1.234.375,7.606.329
2/12/2022 21:00,1.010.122.864,47.578.125,9.702.453.613,-78.125,150.049,0,1.325.722,1.177.117,3.680.057,1.149.629,47.578.125,-78.125,8.833.015
2/12/2022 22:00,1.009.931.946,46.015.625,9.182.434.082,-15.859.375,0,0,1.325.722,1.177.117,1.226.686,0,46.015.625,-15.859.375,3.729.525
2/12/2022 23:00,1.010.287.842,4.453.125,9.937.438.965,-28.828.125,0,0,0,0,0,0,4.453.125,-28.828.125,0
2/13/2022 0:00,1.010.325.989,4.296.875,9.999.694.824,-28.203.125,0,0,0,0,0,0,4.296.875,-28.203.125,0
2/13/2022 1:00,1.010.110.168,4.140.625,9.999.694.824,-33.203.125,0,0,0,0,0,0,4.140.625,-33.203.125,0
2/13/2022 2:00,1.009.902.039,3.984.375,9.999.694.824,-3.984.375,0,0,0,0,0,0,3.984.375,-3.984.375,0
2/13/2022 3:00,1.009.469.604,38.203.125,9.999.694.824,-42.890.625,0,0,0,0,0,0,38.203.125,-42.890.625,0
2/13/2022 4:00,100.933.313,36.796.875,9.999.694.824,-4.546.875,0,0,0,0,0,0,36.796.875,-4.546.875,0
2/13/2022 5:00,1.009.170.471,3.546.875,9.999.694.824,-43.515.625,0,0,0,0,0,0,3.546.875,-43.515.625,0
2/13/2022 6:00,100.858.197,34.140.625,9.999.694.824,-49.609.375,6.001.958,4.886.395,2.651.444,2.354.233,2.453.372,4.598.517,34.140.625,-49.609.375,22.945.919
2/13/2022 7:00,1.008.426.392,32.890.625,9.999.694.824,-4.296.875,1.573.563.385,1.709.098.053,145.710.125,1.477.163.601,1.401.611.137,1.803.538.132,32.890.625,-4.296.875,9.422.075.558
2/13/2022 8:00,1.008.009.827,31.796.875,9.206.542.969,-9.140.625,7.450.371.552,1.005.898.972,9.264.291.382,1.022.762.375,8.538.722.992,9.851.137.543,31.796.875,-9.140.625,5.539.113.694
2/13/2022 9:00,1.007.543.457,30.703.125,8.310.546.875,15.859.375,1.021.554.413,1.467.713.165,1.077.646.866,1.321.274.414,7.060.358.429,8.527.106.476,30.703.125,15.859.375,6.446.935.349
2/13/2022 10:00,100.693.573,29.765.625,6.884.155.273,73.515.625,1.226.643.448,1.624.961.548,1.189.510.727,1.414.768.829,8.189.373.016,8.930.219.269,29.765.625,73.515.625,7.167.843.781
2/13/2022 11:00,1.006.293.518,28.984.375,6.520.996.094,96.640.625,1.340.220.337,1.601.922.607,1.224.243.011,1.376.682.434,8.908.317.566,8.708.641.815,28.984.375,96.640.625,7.304.764.327
2/13/2022 12:00,1.005.424.866,28.515.625,5.690.002.441,14.5,1.660.489.349,1.927.602.234,1.672.487.335,1.679.153.595,1.325.538.635,1.107.603.989,28.515.625,14.5,9.372.875.137
2/13/2022 13:00,1.004.324.158,29.140.625,5.184.326.172,101.171.875,1.320.451.508,1.453.072.357,1.290.569.916,1.248.457.489,9.849.038.696,810.665.741,29.140.625,101.171.875,7.108.120.881
2/13/2022 14:00,1.003.501.099,30.859.375,534.362.793,61.953.125,1.108.054.657,1.185.607.681,1.058.838.654,9.725.336.456,8.008.433.533,6.627.079.773,30.859.375,61.953.125,5.788.585.968
2/13/2022 15:00,1.002.977.661,328.125,5.628.967.285,4.828.125,7.322.238.922,6.158.812.332,5.909.008.789,4.894.332.886,4.542.785.645,3.393.015.289,328.125,4.828.125,3.222.019.386
2/13/2022 16:00,1.002.384.277,34.453.125,5.989.685.059,3.203.125,3.758.576.202,2.622.039.795,2.323.328.018,1.787.569.237,1.872.658.539,1.297.931.194,34.453.125,3.203.125,1.366.210.298
2/13/2022 17:00,1.002.017.761,353.125,6.728.820.801,1.265.625,1.661.041.975,1.107.582.927,790.130.436,586.204.052,651.370.168,703.572.989,353.125,1.265.625,5.499.902.547
2/13/2022 18:00,1.001.995.178,35.546.875,7.040.100.098,359.375,0,0,0,0,0,0,35.546.875,359.375,0
2/13/2022 19:00,1.001.400.024,353.125,7.587.890.625,-2.734.375,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,353.125,-2.734.375,8.008.442
2/13/2022 20:00,1.000.904.907,346.875,7.757.873.535,-8.984.375,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,346.875,-8.984.375,6.379.643
2/13/2022 21:00,100.072.937,33.828.125,8.109.130.859,-1.578.125,150.049,0,1.325.722,1.177.117,2.453.372,1.149.629,33.828.125,-1.578.125,7.606.329
2/13/2022 22:00,1.000.424.988,328.125,8.634.643.555,-20.625,150.049,0,1.325.722,1.177.117,9.813.487,0,328.125,-20.625,13.816.815
2/13/2022 23:00,1.000.182.007,31.796.875,8.901.062.012,-228.125,150.049,0,2.651.444,1.177.117,1.226.686,0,31.796.875,-228.125,6.555.736
2/14/2022 0:00,1.000.085.938,3.078.125,8.901.062.012,-2.390.625,0,0,0,0,0,0,3.078.125,-2.390.625,0
2/14/2022 1:00,9.998.009.644,29.921.875,978.515.625,-3.578.125,0,0,0,0,0,0,29.921.875,-3.578.125,0
2/14/2022 2:00,9.994.281.006,28.984.375,9.999.694.824,-421.875,0,0,0,0,0,0,28.984.375,-421.875,0
2/14/2022 3:00,998.786.499,28.046.875,9.999.694.824,-38.515.625,0,0,0,0,0,0,28.046.875,-38.515.625,0
2/14/2022 4:00,998.413.269,27.265.625,9.999.694.824,-3.984.375,0,0,0,0,0,0,27.265.625,-3.984.375,0
2/14/2022 5:00,9.983.511.963,265.625,9.999.694.824,-5,0,0,0,0,0,0,265.625,-5,0
2/14/2022 6:00,9.980.335.083,2.578.125,9.999.694.824,-48.203.125,6.001.958,4.886.395,2.651.444,2.354.233,2.453.372,3.448.887,2.578.125,-48.203.125,2.179.629
2/14/2022 7:00,998.272.583,25.078.125,9.999.694.824,-403.125,1.624.880.219,1.740.533.829,1.493.558.598,1.493.407.726,1.449.942.589,185.331.707,25.078.125,-403.125,9.655.640.031
2/14/2022 8:00,9.987.171.631,24.453.125,9.531.860.352,-203.125,797.980.957,9.858.491.516,9.068.393.707,9.641.041.565,8.592.733.765,9.442.945.862,24.453.125,-203.125,5.458.341.599
2/14/2022 9:00,9.987.206.421,2.375,8.745.117.188,3.109.375,121.935.585,1.576.197.357,1.237.603.912,1.420.052.032,9.027.974.701,9.917.314.911,2.375,3.109.375,7.347.738.112
2/14/2022 10:00,9.986.289.673,23.203.125,816.986.084,64.609.375,1.369.891.815,1.761.914.978,1.329.634.247,1.547.460.785,9.604.144.287,1.003.221.512,23.203.125,64.609.375,7.972.537.766
2/14/2022 11:00,9.983.835.449,228.125,740.814.209,94.453.125,1.368.483.429,1.620.460.052,1.255.360.031,1.398.117.981,9.262.992.859,8.865.763.855,228.125,94.453.125,7.455.297.164
2/14/2022 12:00,9.976.557.007,2.25,6.331.481.934,140.390.625,1.723.866.577,1.983.457.947,1.749.737.854,1.734.090.576,1.421.176.758,1.160.624.008,2.25,140.390.625,977.295.372
2/14/2022 13:00,9.969.932.861,22.734.375,555.847.168,93.515.625,1.402.126.007,1.543.904.266,137.215.271,1.317.353.363,1.074.620.743,8.770.020.294,22.734.375,93.515.625,7.587.159.118
2/14/2022 14:00,9.965.705.871,24.453.125,5.647.583.008,704.296.875,1.084.888.229,1.095.773.544,1.002.108.631,9.190.725.327,7.836.166.192,6.207.344.818,24.453.125,704.296.875,5.506.194.038
2/14/2022 15:00,9.961.478.882,26.171.875,5.736.694.336,4.734.375,7.676.504.517,6.476.428.223,6.320.645.523,5.207.917.023,4.926.124.954,3.644.669.342,26.171.875,4.734.375,3.425.228.958
2/14/2022 16:00,9.957.238.159,27.890.625,6.100.463.867,3.390.625,4.036.016.846,2.835.900.879,254.790.554,1.961.193.848,2.065.984.154,14.339.324,27.890.625,3.390.625,1.488.093.367
2/14/2022 17:00,9.956.479.492,290.625,6.798.400.879,13.828.125,2.603.349.447,1.781.905.413,1.325.722.218,1.004.080.415,1.148.177.862,1.284.135.699,290.625,13.828.125,9.147.371.054
2/14/2022 18:00,995.833.374,296.875,7.814.941.406,1.484.375,0,0,0,0,0,0,296.875,1.484.375,0
2/14/2022 19:00,9.957.558.594,29.765.625,8.531.494.141,-8.125,0,0,1.325.722,1.177.117,0,1.149.629,29.765.625,-8.125,3.652.468
2/14/2022 20:00,9.956.696.777,29.453.125,8.879.089.355,-11.640.625,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,29.453.125,-11.640.625,6.379.643
2/14/2022 21:00,9.956.757.202,2.890.625,9.259.033.203,-1.828.125,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,2.890.625,-1.828.125,8.008.442
2/14/2022 22:00,9.954.993.896,2.8125,9.730.529.785,-21.640.625,150.049,1.628.798,1.325.722,1.177.117,2.453.372,1.149.629,2.8125,-21.640.625,9.235.127
2/14/2022 23:00,9.952.946.777,2.734.375,9.921.569.824,-2.296.875,150.049,1.628.798,2.651.444,1.177.117,2.453.372,1.149.629,2.734.375,-2.296.875,1.056.085
2/15/2022 0:00,9.951.691.895,26.484.375,9.999.694.824,-22.734.375,150.049,0,2.651.444,1.177.117,1.226.686,1.149.629,26.484.375,-22.734.375,7.705.365
2/15/2022 1:00,9.948.322.144,2.578.125,9.999.694.824,-3.671.875,0,0,0,0,0,0,2.578.125,-3.671.875,0
2/15/2022 2:00,9.945.318.604,25.078.125,9.999.694.824,-421.875,0,0,0,0,0,0,25.078.125,-421.875,0
2/15/2022 3:00,9.939.206.543,24.453.125,9.999.694.824,-4.328.125,0,0,0,0,0,0,24.453.125,-4.328.125,0
2/15/2022 4:00,9.938.295.288,2.375,9.999.694.824,-4.015.625,0,0,0,0,0,0,2.375,-4.015.625,0
2/15/2022 5:00,9.939.266.357,2.3125,9.999.694.824,-44.765.625,0,0,0,0,0,0,2.3125,-44.765.625,0
2/15/2022 6:00,9.940.319.824,22.578.125,9.999.694.824,-45.625,4.501.469,4.886.395,2.651.444,2.354.233,2.453.372,3.448.887,22.578.125,-45.625,202.958
2/15/2022 7:00,9.942.883.301,22.109.375,9.999.694.824,-3.890.625,142.921.629,1.406.141.663,1.087.622.452,1.009.377.384,9.857.646.942,1.146.869.946,22.109.375,-3.890.625,7.064.992.429
2/15/2022 8:00,9.943.309.326,215.625,9.762.268.066,546.875,720.407.486,8.539.580.536,7.902.212.524,8.244.570.923,779.118.042,8.489.588.928,215.625,546.875,4.817.120.819
2/15/2022 9:00,9.942.918.701,21.015.625,9.999.694.824,4.140.625,1.574.040.375,1.164.295.959,1.261.725.693,1.066.986.923,1.416.754.913,11.531.707,21.015.625,4.140.625,7.636.974.563
2/15/2022 10:00,9.941.704.712,2.0625,9.931.945.801,290.625,2.030.683.746,1.599.623.718,1.804.787.445,141.650.177,1.978.203.583,1.370.531.616,2.0625,290.625,1.020.033.188
2/15/2022 11:00,9.941.456.909,2.015.625,9.999.694.824,178.125,2.513.561.707,1.936.321.564,2.198.135.834,186.520.874,2.372.991.791,1.892.843.018,2.015.625,178.125,1.277.906.265
2/15/2022 12:00,9.934.376.831,19.921.875,7.467.956.543,14.546.875,1.894.324.036,2.044.728.546,188.240.448,1.806.183.472,1.596.748.505,1.236.044.769,19.921.875,14.546.875,1.046.043.381
2/15/2022 13:00,9.928.493.042,1.984.375,6.878.051.758,92.578.125,1.480.704.651,1.504.850.769,1.413.300.171,130.598.938,1.149.262.619,8.783.592.224,1.984.375,92.578.125,7.732.466.812
2/15/2022 14:00,9.926.296.387,2.109.375,6.833.496.094,791.796.875,1.145.221.939,106.030.899,1.012.825.642,895.463.028,8.254.333.496,6.112.331.009,2.109.375,791.796.875,555.048.605
2/15/2022 15:00,9.924.099.731,2.234.375,678.894.043,6.578.125,8.097.392.273,6.157.672.119,6.123.511.124,484.936.676,5.016.040.802,3.441.069.794,2.234.375,6.578.125,3.368.505.287
2/15/2022 16:00,9.923.289.185,2.4375,759.765.625,34.609.375,3.898.872.375,2.490.595.627,2.260.621.452,1.712.940.025,1.825.063.133,114.997.406,2.4375,34.609.375,1.333.806.667
2/15/2022 17:00,9.922.739.868,26.015.625,9.091.186.523,9.140.625,4.660.520.554,3.047.481.537,250.031.209,1.804.519.653,2.187.180.758,2.080.828.667,26.015.625,9.140.625,1.628.084.326
2/15/2022 18:00,9.925.521.851,27.109.375,974.395.752,640.625,0,0,0,0,0,0,27.109.375,640.625,0
2/15/2022 19:00,9.924.685.669,27.578.125,9.745.788.574,9.453.125,0,0,0,0,0,0,27.578.125,9.453.125,0
2/15/2022 20:00,992.414.856,276.171.875,9.872.741.699,4.609.375,750.245,814.399,662.861,1.177.117,1.226.686,1.149.629,276.171.875,4.609.375,5.780.937
2/15/2022 21:00,992.361.145,2.765.625,9.999.694.824,-234.375,150.049,1.628.798,1.325.722,2.354.233,2.453.372,2.299.258,2.765.625,-234.375,11.561.873
2/15/2022 22:00,9.922.873.535,27.421.875,9.999.694.824,5.234.375,150.049,1.628.798,1.325.722,1.177.117,2.453.372,1.149.629,27.421.875,5.234.375,9.235.127
2/15/2022 23:00,9.921.261.292,27.109.375,9.999.694.824,16.015.625,150.049,1.628.798,1.325.722,1.177.117,2.453.372,1.149.629,27.109.375,16.015.625,9.235.127
2/16/2022 0:00,9.919.649.048,26.796.875,9.999.694.824,-203.125,150.049,1.628.798,1.325.722,1.177.117,2.453.372,1.149.629,26.796.875,-203.125,9.235.127
2/16/2022 1:00,9.919.216.309,2.640.625,9.999.694.824,-121.875,150.049,0,1.325.722,1.177.117,1.226.686,0,2.640.625,-121.875,5.230.014
2/16/2022 2:00,9.917.821.045,2.609.375,9.999.694.824,-578.125,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,2.609.375,-578.125,8.008.442
2/16/2022 3:00,9.910.042.725,25.546.875,9.999.694.824,-184.375,0,0,0,0,0,0,25.546.875,-184.375,0
2/16/2022 4:00,9.910.418.091,2.5,9.999.694.824,-2.640.625,0,0,0,0,0,0,2.5,-2.640.625,0
2/16/2022 5:00,9.908.825.684,2.453.125,9.999.694.824,-27.421.875,0,0,0,0,0,0,2.453.125,-27.421.875,0
2/16/2022 6:00,9.908.858.643,2.390.625,9.999.694.824,-26.796.875,9.002.937,6.515.194,3.977.167,353.135,3.680.057,5.748.145,2.390.625,-26.796.875,3.245.485
2/16/2022 7:00,9.910.418.701,2.328.125,9.999.694.824,-19.296.875,214.600.029,1.933.546.638,1.801.523.972,1.678.450.394,175.366.993,2.196.021.461,2.328.125,-19.296.875,1.150.921.269
2/16/2022 8:00,9.912.477.417,22.734.375,9.999.694.824,9.375,1.100.969.696,760.368.042,9.702.802.277,781.548.233,9.690.414.429,731.357.193,22.734.375,9.375,5.313.564.835
2/16/2022 9:00,9.911.356.201,2.234.375,8.013.305.664,671.875,2.072.799.225,1.697.832.336,1.675.646.667,155.504.776,1.793.385.773,1.630.812.836,2.234.375,671.875,104.255.246
2/16/2022 10:00,990.998.291,22.109.375,7.096.252.441,1.146.875,2.484.000.549,2.142.601.929,2.322.255.096,2.080.291.595,2.412.155.762,1.724.816.589,22.109.375,1.146.875,1.316.612.152
2/16/2022 11:00,9.901.542.969,228.125,6.534.423.828,1.084.375,2.289.811.859,171.207.489,1.944.384.155,1.660.428.467,2.219.224.854,1.522.554.932,228.125,1.084.375,1.134.847.916
2/16/2022 12:00,9.895.639.038,24.609.375,6.683.044.434,11.671.875,242.988.266,2.115.545.654,2.062.844.696,1.887.192.993,2.168.054.047,1.911.735.687,24.609.375,11.671.875,1.257.525.574
2/16/2022 13:00,9.887.603.149,26.953.125,6.069.030.762,16.421.875,3.934.054.871,3.229.769.897,3.250.883.789,3.018.814.392,35.964.328,309.993.866,26.953.125,16.421.875,2.012.989.441
2/16/2022 14:00,9.880.749.512,29.609.375,5.407.714.844,13.890.625,1.738.927.765,1.486.803.284,1.606.787.415,1.360.960.541,1.450.220.642,1.116.631.241,29.609.375,13.890.625,8.760.330.888
2/16/2022 15:00,9.872.675.781,3.25,5.713.195.801,125.234.375,1.505.366.669,1.255.390.167,1.398.013.611,1.137.500.916,1.326.142.731,107.620.163,3.25,125.234.375,7.698.615.724
2/16/2022 16:00,9.867.429.199,35.390.625,6.210.327.148,9.859.375,5.456.980.133,3.838.100.433,4.250.663.376,34.282.341,4.575.783.157,383.067.894,35.390.625,9.859.375,2.538.044.014
2/16/2022 17:00,9.866.248.169,37.734.375,7.384.338.379,7.125,2.907.948.971,1.788.420.558,1.317.767.859,944.047.511,1.111.377.358,1.148.479.462,37.734.375,7.125,9.218.041.719
2/16/2022 18:00,9.867.259.521,39.609.375,833.770.752,6.109.375,0,0,1.325.722,1.177.117,1.226.686,0,39.609.375,6.109.375,3.729.525
2/16/2022 19:00,9.858.861.694,4.078.125,8.723.144.531,5.5,0,0,1.325.722,1.177.117,1.226.686,0,4.078.125,5.5,3.729.525
2/16/2022 20:00,9.849.932.861,415.625,7.989.807.129,57.421.875,150.049,0,1.325.722,1.177.117,1.226.686,1.149.629,415.625,57.421.875,6.379.643
2/16/2022 21:00,9.850.545.044,41.953.125,9.365.234.375,29.296.875,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,41.953.125,29.296.875,8.008.442
2/16/2022 22:00,9.846.450.806,42.109.375,925.567.627,21.796.875,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,42.109.375,21.796.875,8.008.442
2/16/2022 23:00,9.841.726.685,41.953.125,9.842.224.121,11.328.125,150.049,1.628.798,1.325.722,1.177.117,1.226.686,1.149.629,41.953.125,11.328.125,8.008.442
2/17/2022 0:00,9.834.360.962,41.484.375,9.231.872.559,1.515.625,150.049,1.628.798,1.325.722,1.177.117,2.453.372,1.149.629,41.484.375,1.515.625,9.235.127
2/17/2022 1:00,9.828.728.027,40.859.375,9.555.664.063,10.390.625,150.049,1.628.798,2.651.444,1.177.117,2.453.372,1.149.629,40.859.375,10.390.625,1.056.085
2/17/2022 2:00,9.825.842.285,40.234.375,982.635.498,859.375,0,0,0,0,0,0,40.234.375,859.375,0
2/17/2022 3:00,9.817.372.437,39.453.125,9.609.375,6.640.625,0,0,0,0,0,0,39.453.125,6.640.625,0
2/17/2022 4:00,9.803.909.912,38.671.875,9.999.694.824,1.015.625,0,0,0,0,0,0,38.671.875,1.015.625,0
2/17/2022 5:00,980.020.874,378.125,9.395.446.777,3.515.625,0,0,0,0,0,0,378.125,3.515.625,0
2/17/2022 6:00,9.790.095.825,3.703.125,9.925.231.934,-1.640.625,4.501.469,3.257.597,2.651.444,2.354.233,1.226.686,2.299.258,3.703.125,-1.640.625,16.290.687
2/17/2022 7:00,9.783.778.687,36.328.125,9.843.139.648,3.046.875,1.861.507.416,2.052.611.732,1.843.814.468,2.030.996.895,1.231.960.583,1.695.817.947,36.328.125,3.046.875,1.071.670.904
2/17/2022 8:00,9.776.689.454,356.640.625,7.979.125.977,58.203.125,9.152.738.573,7.825.062.276,7.645.615.579,7.160.847.568,8.103.898.382,7.555.372.809,356.640.625,58.203.125,4.744.353.519
2/17/2022 9:00,976.960.022,3.5,6.115.112.305,113.359.375,1.644.396.973,1.359.751.282,1.344.741.669,1.229.069.824,1.497.583.618,1.341.492.767,3.5,113.359.375,8.417.036.133
2/17/2022 10:00,9.758.986.816,353.125,5.749.206.543,110.546.875,2.291.738.434,1.717.220.459,2.110.222.321,1.754.119.263,232.127.594,1.705.210.876,353.125,110.546.875,1.189.978.729
2/17/2022 11:00,9.749.577.637,3.640.625,4.057.922.363,19.515.625,3.365.996.094,3.009.129.028,3.382.196.045,2.953.264.771,3.474.519.958,2.527.745.056,3.640.625,19.515.625,1.871.285.095
2/17/2022 12:00,9.732.247.925,38.046.875,470.916.748,10.390.625,4.821.072.769,3.950.650.406,3.740.392.685,3.403.750.229,3.941.463.852,4.138.204.956,38.046.875,10.390.625,239.955.349
2/17/2022 13:00,973.553.894,4.015.625,5.451.049.805,99.453.125,689.865.036,4.976.305.008,597.410.202,4.828.532.028,6.561.910.248,5.053.309.631,4.015.625,99.453.125,342.928.093
2/17/2022 14:00,9.720.276.489,4.203.125,455.657.959,145.859.375,944.039.917,9.362.796.783,741.632.309,7.122.445.679,5.510.435.104,4.787.239.838,4.203.125,145.859.375,4.363.963.966
2/17/2022 15:00,9.711.531.372,4.375,5.133.056.641,132.734.375,7.089.063.263,5.899.670.792,5.308.854.675,4.517.538.071,3.970.536.423,3.060.312.653,4.375,132.734.375,2.984.597.588
